Trial,Time,Orientation,Cycle,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73
2,23.2,60,ON,1202.89123917851,1124.15321537142,1850.52937192583,890.707590635647,2307.84276587546,885.359351029646,1164.99810295311,815.04483580453,513.156560851517,583.113435834126,713.384945706956,1960.47321043731,1280.60519795681,2013.86106630658,1097.52878130085,1560.7389583074,536.413426604994,734.587785166001,690.896695630947,570.911421243351,787.284395846242,925.389666022691,867.425148663544,2099.14499354212,1168.95485646415,1269.32656776554,1297.42399321086,890.825090271891,1320.3838017228,2024.93584907022,1625.87704234754,995.293102573295,1086.48577055107,1217.14140286985,2209.29303271324,1041.87097168291,1225.08378406357,838.298279870062,967.341980795488,2611.7965405126,1209.04882007261,1220.24615314315,1305.86641574035,1189.1610209611,979.789585880718,1100.54015087037,1558.94685721267,1358.57654924815,1092.75222066879,1094.40970809724,1048.82502253644,1031.46095006526,1133.82947924788,1081.99404828184,881.749750909343,858.087408104602,981.937289363444,1674.72511770946,886.093928770883,1133.80395323338,972.064833796837,848.567871234037,727.112251135639,609.150356080808,1007.31222182233,939.306191477533,1031.73044891687,1348.27094175021,835.593547849331,965.632345844778,1388.89112257876,1153.65601394926,1182.36654204003
2,23.4,60,ON,1183.99919706268,1081.23872921274,1871.66297812419,896.166632664929,2214.54095082742,893.919023137009,1146.03470533345,801.711877074556,511.234340806809,564.350400009406,691.158722738345,1944.26784470217,1285.62149959905,1992.94906164039,1067.62977877687,1464.41912634834,520.663209663839,714.907862175142,660.825368053239,535.780146642504,759.77011457399,903.353727900328,852.325723630838,2029.781819922,1147.90877709095,1237.36216693332,1282.71018738622,873.137030476334,1320.71934862775,1969.56506107354,1657.67843638694,982.896202333057,1048.07447910397,1194.22166149326,2115.26600217729,991.014992115716,1206.67413011647,834.653106303111,955.830141767067,2537.73408822312,1172.66381645939,1192.62623186303,1254.48475147877,1181.11306751634,963.74698142303,1082.53318678803,1523.43812322221,1289.35388776336,1134.75545502397,1080.34860062095,1041.10116567496,1016.32173367356,1101.5154924057,1067.0220345127,877.90036844805,865.667337387716,984.545776877838,1629.54230578059,896.573327508223,1130.22885380538,969.50035511458,841.882388529912,737.303273221624,593.290638779553,980.029024181829,908.554604537475,1010.24674091218,1306.91096670047,808.474417004154,914.932599917071,1356.55395438619,1126.7456937901,1136.08071603589
2,23.6,60,ON,1203.86077732185,1029.08089023778,1772.92106708078,887.785202106087,2100.79887819613,862.802665869521,1127.74804826799,820.529060484236,502.169209183639,546.338370997459,664.625774448251,1897.2921695472,1264.7215611113,1916.8887912515,1009.79017225309,1444.35639585051,494.878815062413,686.56180365991,632.652461190465,507.166804346739,738.649207701432,881.911613187627,817.653834430124,1903.16616259212,1104.87455671542,1146.92639747778,1209.68216271975,846.73781376975,1314.03923497235,1907.57699947483,1522.53746225995,945.003447454757,987.864789932118,1161.94035095681,2022.74837336133,921.695663505135,1171.67700725028,804.278693403549,921.630126358913,2435.8071278499,1111.99113430921,1161.69507701634,1167.17437003175,1146.50745654993,930.188605861821,1037.87753656088,1430.05045982453,1214.19760234813,1073.40004589992,1074.00086266446,1028.11209472139,984.999848063165,1078.80290834244,1013.21040023648,867.853515007345,848.70809365129,964.526267473385,1535.3516425289,883.702328852328,1105.06697563691,929.918110709338,820.492223311925,715.633655721516,569.21425363988,967.919044790475,876.275919396279,983.480663273358,1248.28925240061,777.415088180809,911.498182383376,1300.97217225192,1076.01312260713,1090.03128697958
2,23.8,60,ON,1226.57325727546,1020.8808265225,1662.77282010276,867.394781237999,1994.83292813708,839.560185475817,1127.99758614276,868.892561949066,496.248423071381,543.551832795733,651.011900108355,1846.44611775884,1251.63436161492,1849.44986611179,962.842894411256,1425.80323706899,468.258843352865,653.964923227575,623.882779201415,502.744769210162,727.317530967361,876.03478267694,791.235720347637,1842.73489490005,1085.00791277768,1067.40242842095,1145.76658697336,838.147819241653,1305.75175907378,1862.12466366049,1389.3785548956,914.503336889284,959.377061519839,1126.47288743292,2005.16366435256,888.787169768477,1148.91141058914,782.014933604417,890.265059152687,2343.33176772066,1078.24378247619,1144.62272985659,1130.51149555518,1123.34106799257,911.34386956382,1013.09636587796,1365.83378039613,1176.97565297628,1025.26060200617,1072.14719316852,1017.69160146604,962.253925771824,1064.27809511409,976.875600404665,862.031967953495,827.616612389525,941.18887874877,1461.72915639821,862.536328620009,1084.21149940624,899.304124364633,804.864586384229,693.05862039314,558.705383410368,959.644339214455,863.433954948548,965.925842216297,1192.93087473559,767.777565988448,924.568071786916,1265.55887730492,1052.01416030766,1076.38407042046
2,24.0,90,,1199.35,1105.557,1571.486,840.751,1913.906,849.449,1255.479,934.714,546.897,574.659,655.728,1804.701,1267.568,1810.764,950.749,1349.976,448.384,629.523,630.223,514.541,725.076,883.45,832.377,1944.207,1103.79,1027.205,1117.401,871.886,1311.467,1838.189,1320.105,905.619,971.626,1088.217,2095.4,1155.427,1170.457,804.636,897.155,2271.254,1093.296,1142.844,1161.818,1221.42,930.304,1037.54,1392.126,1216.938,1041.836,1071.908,1014.924,965.037,1051.017,972.484,901.367,825.333,938.555,1436.808,837.941,1076.798,890.427,800.825,695.341,569.199,942.27,893.348,968.869,1146.601,788.394,932.461,1299.614,1065.709,1093.262
2,24.2,90,,1424.53412130456,1183.86396372997,1451.91906265114,862.095852444544,1873.62656849176,872.92738149319,1994.3799843195,1185.55233804956,838.725895147011,635.426856621272,666.589059289495,1772.4782100373,1301.45432262883,1745.71676722675,970.058027064353,1272.08896542526,447.6055982099,636.540625336198,638.859701642898,528.210700079454,762.779332796671,883.005767035948,973.863721313407,1925.80349996757,1108.16375623069,1013.47789430258,1101.05460053767,886.333163197424,1369.3956981911,1792.96242026709,1281.47941844068,920.766436279174,986.442958099276,1120.44922596461,2166.27367309058,1770.72021933272,1233.13856119789,858.500828027675,976.12328570651,2229.58566999659,1114.05345505259,1122.28072801675,1192.53523927004,1392.53965480542,952.489152813188,1042.22689676382,1473.20728747847,1310.84653587227,1047.7486985959,1066.03102858281,1024.63524496251,942.059000819917,1023.18757336722,959.079580563316,1040.81916527111,807.92817866886,974.562511355635,1413.59236445044,824.361337349808,1082.40573313901,885.304643497425,800.6476675669,681.100986780535,573.964722205236,1004.21156092938,960.446481933619,992.139354074187,1137.64690396139,786.610944989292,935.286871045806,1370.57995491923,1058.55312899075,1115.32356506289
2,24.4,90,,1413.57344946689,1244.05906410341,1381.57969930354,830.771559675297,1809.72497828468,857.820743740853,2045.27442253075,1181.3054831521,862.01734990444,610.537699924993,657.565711571777,1736.53708035121,1247.78023787749,1646.06782047318,936.672486132993,1156.50332370098,433.991430555628,617.490229366693,630.53737570436,512.58030288803,759.103953736263,860.832272816111,986.47150739625,1814.97143850794,1077.27964925256,970.009461855682,1068.13385257712,857.962633242582,1374.93830603916,1733.43844275237,1204.91427954095,904.74039983301,975.79157306957,1114.79944327539,2118.94947925285,2002.2339239277,1234.24079530382,839.986718197701,956.460517254546,2154.32283911406,1131.83977767705,1129.65041911745,1181.43487249617,1377.14343910574,922.080756679966,992.517356945192,1437.98751048076,1325.58548969775,1015.12814123517,1040.58387417293,1004.25611846403,900.450282193899,986.974157852834,923.185080003883,1024.29148905453,777.859835800735,947.584848607781,1352.69902423435,801.88102536031,1046.03587603571,849.071374346408,770.089859900373,672.166035278709,558.801465143989,1010.9001286767,941.296370157857,983.587424240665,1096.10496379436,760.53640148701,910.734639893492,1362.57756786178,1025.07926247816,1092.8036303684
2,24.6,90,,1348.88669473938,1263.81136257539,1308.77846854648,796.933676344421,1756.03544538368,818.51106263098,1930.39529644251,1124.83363900199,820.884328966112,557.499575592042,641.548147550483,1675.0893035939,1152.22795922897,1595.33244814669,902.255883272697,1021.4558096476,418.495850566833,612.310720924517,602.858534929064,489.433930978187,746.753379255943,836.315664651217,955.909601283921,1689.0990418005,1016.22976100615,927.157550096952,1030.89346759604,827.884429742578,1326.95408381741,1639.58885435102,1108.09729943748,872.752812460797,960.283766589257,1115.4267197368,2022.28828317634,2190.16176357099,1233.34203783308,811.966050935205,916.241666034573,2041.71530019094,1163.03441297052,1133.76870146054,1157.07330801048,1352.28610930485,891.597187038668,950.527112417217,1377.89345753246,1322.34112672324,976.859753479912,1009.12065382216,965.511481562324,874.699221567757,1018.26808164122,887.993032625323,957.987421520079,753.824689373628,916.991396300555,1332.6505238801,783.432460075323,1014.24945711376,787.962640312044,739.387245179776,670.299221514628,538.761813865325,1021.27382926646,920.292074911827,967.953962983155,1041.93672760685,742.265940400493,872.039282203482,1357.4558331275,994.802551387278,1041.64994744933
2,24.8,90,,1352.80876665454,1232.43515988792,1201.94656272299,797.003055180986,1790.28713363546,783.890527245396,1864.71215782447,1097.97865576783,792.233805047529,546.028911665677,634.045602997292,1579.87343097812,1120.14032121143,1671.55186866847,902.025489958306,905.502436330607,417.069520833418,662.867439631683,573.926367477137,487.624835397495,742.546104865108,830.715762930618,925.34306820264,1602.68390983693,965.109739374283,910.083697609571,1005.44033960519,820.471007446568,1268.28165857957,1518.59405445518,1027.84836341145,852.903468617906,970.216256433789,1154.78626654043,1961.86709277009,2519.54254132223,1254.23621600609,814.693911173758,904.983392108421,1922.06350108013,1219.15251659139,1106.43108922971,1147.37758944496,1389.77209581177,899.883060160998,953.947233180854,1367.89511432278,1314.96437898358,965.492901363831,991.622452587504,944.776843191205,877.520729300347,1254.8255893555,876.040339571061,909.91264727204,748.032857110224,925.141343713437,1446.17407297894,777.316970217505,1032.37524788671,745.999771016605,734.566617983017,676.933795544736,531.725841310195,1085.52250895238,943.744813706498,961.928003356204,1006.24670255545,746.218753542042,857.721361608935,1410.68832862313,985.33754758706,1009.20292934625
2,25.0,90,,1517.01347896264,1162.1245074723,1159.84956932937,777.875738202334,1965.39928376266,756.739256825684,2176.10916966372,1050.49437749183,1058.73755769386,591.690823525999,622.86600859445,1565.03252086457,1169.63426961495,1509.12926469421,894.132444797019,837.956722294445,443.249792231852,678.698177229373,569.639987668358,463.362627490778,722.532906635227,808.546603282872,906.677752129789,1520.2853626959,960.630577950409,912.111299524092,1005.30574039856,817.344678630536,1309.73393958502,1530.87121718293,1010.59289740012,847.478928924651,999.095526593784,1162.41686291612,1990.10712620673,2707.400356823,1233.73710201523,828.102885892449,863.456181429465,1892.61600033775,1188.57368894987,1088.56871412325,1121.93302297814,1351.34907433163,894.286335752725,935.904455490869,1303.00258678038,1242.21829108532,947.018111010815,959.374708300307,942.823445982273,854.845995576991,1234.3330664872,878.090004183694,880.954684893813,714.338206302401,905.828370803593,1343.99302805464,755.676806720121,1003.91171052419,735.175461597489,728.694806760742,647.091999500329,529.193296465751,1086.59486846943,951.018232285244,953.660726720291,1003.90163157483,733.378121656214,890.534899132522,1385.12797831472,973.293058591932,1002.61033925502
2,25.2,90,,1496.44791410821,1132.86933311194,1109.33163887553,772.681227507616,2072.61276953126,741.733365851183,2494.76187036766,1010.2786232778,1187.90250459667,593.357103967545,608.826315323072,1530.5218886497,1158.51412294758,1461.08412597749,889.31224488152,766.439394442398,447.968007539752,691.184968055801,597.155379238645,468.627612711943,714.628477339074,820.332589693088,897.361119790878,1440.7338805817,951.945635925232,898.912114800041,966.451881214557,790.900529273084,1351.80491171157,1476.14623618011,963.324344273294,848.906252368973,990.984795790446,1170.35090442103,1895.86828421882,2797.81119319218,1223.22804750176,814.275759748235,851.151999904433,1812.79239160596,1160.47100835416,1091.12217477177,1111.72741261619,1296.33552872816,879.41399442346,933.629949130521,1287.52535881482,1202.40885670697,910.494152401555,958.386610018409,950.148935861227,863.043659363933,1171.69654524985,867.592064002178,859.932712895156,724.36875550832,898.723688503885,1370.98976983615,744.016561066489,1025.22409283575,718.58207045366,728.279236163187,650.978403486515,527.758126243479,1038.91340879328,916.978522910492,951.526757847274,992.09331238199,719.931033769747,894.963299391568,1407.14868689689,953.231048418813,991.299648842203
2,25.4,90,,1441.69021401988,1101.34679254356,1093.83538804991,766.758852360546,2217.99715147433,734.359705391495,2751.31746050532,970.805124709588,1192.59699771082,579.773700056196,600.027733792219,1509.63085651852,1119.73257604649,1405.20414760507,876.245695568559,714.52503497403,457.446751190215,699.343790793616,645.32380134831,469.227819922183,724.401321033104,828.082878725731,881.637669404663,1380.26518837751,936.20163227163,883.641305507591,947.578742928312,779.743699345686,1373.28154531515,1447.34482033783,936.43643168857,850.530438236254,959.318685192852,1166.88278582393,1788.57599468532,2798.58367594502,1209.96163164821,794.00684810427,861.314600623301,1745.62306637446,1126.51034304323,1082.56718843245,1104.17593043654,1251.97908114174,866.657334622163,932.660042788847,1266.48242486971,1178.91539433739,891.728749102067,956.525731137898,946.976691204592,864.76036592597,1113.09514055728,852.298741036765,839.227490661132,729.208380766476,879.548483973519,1390.34520728949,745.355988930154,1033.58208073617,703.721858900159,722.346230915579,653.230218150936,526.359657450002,994.555501012935,886.061719201631,942.669367210193,990.807879513255,714.141156761279,876.841420158297,1411.77891921991,939.066716351379,984.901063942564
2,25.6,90,,1399.14300867005,1062.83654517762,1111.19273871773,755.137633767951,2463.18863200116,731.859959102999,2877.81804312321,920.516354693499,1140.58293018507,562.514682792719,598.919950030126,1508.74468852794,1084.12246914372,1282.43701260077,836.388122793068,684.97232050426,484.033487716259,695.808598230411,694.806825661009,454.769453372155,742.138684013752,818.41587144145,849.658220321314,1341.92565096165,917.427819413358,872.656844825304,958.887402419755,800.768360690982,1370.94902567822,1473.40183090947,931.248759448952,850.033134689145,926.284611522529,1127.22484990194,1735.36986454991,2683.54369753918,1187.32300644597,783.250057929148,877.747367748928,1725.55736393374,1081.49093052807,1043.48132624935,1096.95642780162,1226.48716532687,859.892942570626,928.463737093259,1217.39646062149,1158.92571014364,903.842410244487,942.56477243095,920.455125762763,844.005157291284,1066.72149425868,838.735782873266,816.012782377503,714.318169440266,836.356029719078,1354.26886379933,753.400276827944,1001.13574937501,695.659025926746,698.345234813816,643.951704063272,523.649698976396,971.71124895302,878.365767771557,910.796823843646,1011.78831043002,715.138109992332,850.533849615012,1358.60267658412,934.140958426501,992.361402809083
2,25.8,90,,1274.95609875952,1062.04059020544,1119.27736620573,745.344846519968,2613.85399764037,735.025328850416,2786.93380551766,829.643698630435,1074.51526181303,534.620880824155,583.480844014024,1516.24789304243,1085.85187975231,1142.20898200878,796.912374704068,657.045755975514,498.40191179583,662.544068303233,723.711027743628,462.361143840606,739.738632711636,820.822070895911,816.196011066036,1315.64331724022,924.433913989659,862.347302085599,968.553802336915,801.745477916762,1428.43381025719,1510.01204136822,926.924293395692,838.742834625956,912.235505046784,1081.21762803368,1667.23624879218,2467.5681987374,1166.45550290663,767.721993454846,855.597814693988,1742.8845576367,1048.87982431985,1067.45410558279,1103.76936545499,1207.85431459563,851.707465467944,914.616726268356,1172.78341187384,1141.29161048099,869.456040075527,972.759711864807,935.131678668449,825.271558156638,1022.12684771232,835.428718971139,789.184467172909,719.647324689941,843.830818702693,1292.26871740011,754.215969381888,982.303364614194,696.942152099881,688.83007574523,662.575267258733,508.691017044002,955.810863997679,874.692927035026,889.240149065338,987.365090203106,709.61482119517,835.466945668148,1295.40225028176,923.728004244893,1011.8270692622
2,26.0,90,OFF,1190.66057052383,1061.26852429061,1120.88373019032,755.283467530846,2765.25205885739,737.696984155867,2669.79460070503,790.983542682405,988.343439849454,533.89012220596,580.179770089266,1522.72233038965,1103.45620039776,1075.56203269652,796.750537397953,620.744252122279,491.165620254396,671.559839795027,703.238748318075,464.688028080728,741.589716158725,825.706085601347,811.653695418411,1284.07125307172,925.322932893289,863.687491772896,973.45562260244,784.23386360448,1422.52182735234,1568.93132586618,954.314807736361,833.8399267615,875.670969838044,1081.12652950514,1581.82801352737,2283.3070526069,1169.99945810595,753.425988237938,861.802938655868,1750.97393925126,1063.20020598077,1102.20009131636,1118.3786367205,1196.04624672627,864.531845170186,922.600997487498,1182.66921067506,1126.51576504652,866.386580096066,971.689679632855,927.249161907612,863.678312399635,997.528884118257,852.531424244144,769.86144982852,712.509665235063,856.121663428413,1274.95762396568,760.653126583331,995.966274522196,708.803492170409,682.213574595738,656.723147779734,506.495757397522,936.515924521786,870.062385677537,908.635746611796,1003.36071981011,716.680481106103,836.307191319131,1361.41049808001,925.623762038243,1008.58791479117
2,26.2,90,OFF,1119.82490367744,1041.21038421248,1126.29588164985,757.619006388595,2896.88735962603,740.59617654653,2516.30820775835,770.697137568465,897.955728637524,531.241861736813,586.017050327494,1544.34611535811,1131.36976861301,1030.96252439126,790.9124759005,588.404155105593,492.527238567554,685.787945840809,680.855897074167,468.026816644241,742.253573358227,827.298073740876,808.585637997422,1244.75555357798,916.914487947396,876.423218100018,969.498487149816,780.633439438297,1421.90223599801,1619.14427286743,972.979706303343,838.598036622054,863.482674958541,1090.67194892619,1506.35516730343,2086.93851991003,1160.63888689105,747.387199371829,859.083192513186,1727.52583308507,1079.03483268541,1111.08403093864,1119.74700797075,1175.46202063031,871.829550721124,922.973243417969,1183.0370351147,1123.44884479749,859.516631713545,969.575625613278,920.664867586235,899.461324769951,971.008811267832,857.897381021595,754.592697558235,704.938868630313,868.681401511595,1282.04777448042,772.151613125104,1016.4881390584,714.209005820625,679.143778634011,642.046139707563,511.928701877108,912.529658405713,856.946510160048,918.679853339873,1050.28546017785,736.180157269008,831.480160860298,1461.10737650711,924.799431873646,1006.1260685761
2,26.4,90,OFF,1058.99997403066,989.170927027497,1135.62076209243,742.191394460853,2994.14316591862,744.989044101854,2342.67995892526,758.526083044047,814.518890034931,524.070610650063,595.084597242936,1601.28421034689,1162.94739941123,989.576287226216,771.843633663354,566.261269592759,507.375862615247,695.620128234734,667.753090509291,473.032289817662,740.530510109409,824.255904151491,805.02215835708,1209.08420578506,901.497324221523,895.557717003647,960.693526263207,797.33708528494,1434.12285898988,1651.37271006202,971.279580400086,846.744967315739,869.968199979459,1097.72594321349,1446.12505668918,1899.19159701012,1119.6217304319,745.546734621309,839.981399152074,1658.93023042925,1068.49767087091,1097.94420730539,1101.69966576319,1150.86848247143,866.952743882251,906.935445174436,1164.65157776704,1126.55036983185,846.840106132014,977.079929512259,920.069945571369,909.80699087008,940.681680344414,846.586141919955,743.047613989961,708.96342757144,878.665066848856,1296.08004728907,790.376593581991,1034.4475526004,710.248148829762,681.028071236413,630.079351090955,519.477122765781,887.564708331511,832.601638055494,909.422341538851,1099.13768406627,753.684961732004,818.965923797575,1505.4435059003,916.086577429946,1008.89517242636
2,26.6,90,OFF,1026.27999666154,1027.44824182334,1132.93215092624,747.765775883834,3060.35739353894,757.251155447985,2236.44673764643,767.474870323943,737.803427357206,529.277325195242,601.252689675781,1605.92341772754,1161.95579412557,956.485203101704,763.272155212964,550.434948414676,512.917126123775,709.951264144262,637.601904965491,466.296507012462,736.741826315685,843.952781525981,820.582107607713,1199.99293961757,899.735554935709,846.510885357092,988.392216911455,791.748737521753,1390.22215426194,1677.17012565512,965.095270929786,842.373637450831,875.423705135352,1063.34957378251,1371.23946698122,1825.51902800694,1139.77120572367,742.296184862126,844.150188518149,1612.46709036001,1000.47782070016,1095.33902105816,1096.47487613378,1174.48451198454,869.746153108477,914.338004081882,1153.88106285998,1122.75210702163,876.401039290077,1027.87967828492,902.002063146367,919.587979838278,935.353430428801,844.429494290724,745.184035486765,746.435820113736,874.507524485739,1298.63357697867,819.020683743758,1051.75393743778,722.164277620497,689.882793684155,628.548081365245,521.75616310379,882.923382846314,834.607891279984,897.531125976282,1093.89869026361,731.075809286534,844.765237486521,1469.58906537282,925.309134817353,1014.90454717284
2,26.8,90,OFF,1016.33337836514,1012.80522849134,1134.09302809746,784.087061392225,3141.9037634322,793.807706881883,2143.53442168245,752.167518862642,705.994947069058,541.200575833,603.711489880936,1714.56388639649,1218.79634677206,906.810772675575,764.892905388915,557.067062702085,518.705271334792,732.963606604309,681.158057995076,486.26484727849,749.561546122758,862.874985240569,837.984750516572,1201.26616354228,904.201213664829,982.56443528631,1018.9643822368,833.611752660393,1371.55731455994,1750.51727631851,995.130184336465,838.874267481807,876.816993303445,1086.18251449338,1367.05931299578,1732.30875115863,1216.69318441171,757.971644862549,865.102045330381,1595.56711480007,1028.8232294765,1161.37832899175,1126.19829830521,1187.53397738316,891.916038566309,929.209109587316,1192.93494632828,1152.07670357964,897.365489403209,1176.69746799673,933.455198250191,941.304764357092,965.126729054337,883.228417483888,771.193009722839,767.599586318469,886.843659538069,1351.95421995044,847.676989535056,1106.23426644971,742.92953819483,708.092761011653,623.995044576698,541.371302285535,915.919568180782,856.79638627257,931.613992561405,1141.86404749772,744.166900704824,862.3261370985,1537.57781140065,966.845649930135,1050.9093291392
2,27.0,90,OFF,980.7734452226,1008.57839523992,1147.53187069907,800.346048017699,3144.58928779316,800.926709631317,2035.91855865596,732.70193652946,659.880343760522,539.964004953109,588.821777845514,1812.42937548812,1267.98053454257,867.553886333569,763.044281427557,558.356615591671,512.97716227971,739.485023568176,712.292654782925,499.489146276844,769.179076749154,864.396781683952,842.298196818643,1194.32594709224,909.29292513157,1154.75801363816,1026.64495392113,867.214007033765,1376.37490325291,1833.07157889542,1002.48550746421,838.3451764834,879.72723816614,1117.49952080339,1345.9452254402,1615.05363018082,1255.78767205675,775.093374909747,867.989447653422,1562.33901525187,1042.02406587243,1195.7835576548,1158.45203181091,1202.72841022838,909.270214666544,942.466269734847,1221.99040440846,1157.5068726959,897.413570103571,1211.12686728574,952.545689704884,957.884798060334,981.37212704245,909.144742828292,776.897138071663,786.315609402944,915.556909449181,1383.90225225826,864.554233708869,1128.24803778144,747.995494774044,720.737774407879,629.379569339691,563.044231580237,938.94027552149,879.57704359677,938.404434258127,1187.5469606753,766.670316379599,859.547276254587,1590.39502832239,981.538537555829,1085.47819704451
2,27.2,90,OFF,921.706416984908,1015.62386168375,1167.66309599681,797.952733934501,3090.24178448412,785.823123043075,1911.4304182436,718.203334440216,605.481052387956,525.924432390738,562.568832191391,1841.59868192691,1276.76860584936,841.451005561128,751.15315926712,546.01497795167,491.887227872493,725.554443808883,697.99306065554,494.915748925221,777.145002854806,856.166223730301,824.94428677223,1179.70705198576,911.15710003151,1211.52522208565,1023.83198013504,864.48832150949,1387.54087861753,1873.45298625344,983.123403246071,840.065635005372,883.542672013427,1137.73239739468,1304.44693816436,1491.85691870089,1222.89826833083,771.934285954667,858.186676153653,1493.72434204698,1039.300235831,1165.78852147755,1164.36787811848,1213.3930885045,912.681939149855,945.491068275407,1212.77035199969,1133.78801840103,881.837699821961,1150.85534078954,953.708670067185,947.580466225579,973.176399763231,913.607877541317,766.563669558681,795.567096715848,939.099642844515,1379.90910391343,859.455594645318,1107.88888970968,741.314386108848,713.454653271988,649.905462931353,567.29992227972,943.362455712667,883.735841956893,914.146455775745,1188.16045715218,780.929490931946,845.143752674473,1572.02785883522,970.123091818974,1097.51714267993
2,27.4,90,OFF,939.369697385382,982.069493497205,1142.3413328364,825.378868616382,3122.22212512164,802.764297613442,1794.51329455522,712.513023835143,598.439567746887,534.84825103841,590.817767660423,1831.68275972085,1249.04597643039,816.531510077134,731.852382310874,523.858262423257,484.504469312015,707.451766315428,663.407914875186,483.022402686102,755.612662618583,859.707276728817,800.586272091946,1176.13138828699,897.673330662877,1150.92827724536,1021.10231889423,836.46537174927,1342.82422540287,1868.95418802502,975.88897738067,817.955291270137,865.912436668668,1143.82224721618,1288.17448400945,1419.48278487525,1151.30220230031,744.149981350111,860.21717714509,1416.11770299754,1043.67975047428,1114.80659019158,1137.21562153019,1183.41581263133,909.762094829288,926.613587869981,1170.80433439008,1120.60619990425,863.674942742569,1127.53460287517,952.890260456056,894.443510708423,953.739550827394,911.987128564865,782.189183646189,744.097811715677,926.620073039756,1364.37912302651,834.497131987811,1079.76942581183,752.706366581845,678.843474705544,639.84749746019,537.119824148874,937.466793749855,848.485719874858,920.41574182381,1117.88239039497,745.384239844724,836.241069392674,1493.00921577417,957.19590570367,1097.39836124846
2,27.6,90,OFF,889.477688224357,929.323892369816,1132.85114454885,839.257824343265,3144.63817170797,799.758713457577,1688.02386897793,692.501994501811,567.397711908518,525.169429146147,580.626758937048,1827.4819509473,1208.85486014174,791.047951473357,710.88498605992,517.098673635365,475.472844637257,703.794717958919,641.720959022343,483.726567036092,751.74978896461,854.964332919195,778.983719972053,1168.49801571325,889.049818488145,1098.488867319,1006.91697553777,825.567619639411,1312.13767223336,1858.95586209293,958.2889484444,815.573847832266,863.316223370785,1119.18609273717,1262.20140702286,1309.92669857078,1136.84645631749,720.645591112043,860.648143644075,1342.56933336744,1040.74654567192,1121.97584324724,1108.57926442354,1151.78890474825,908.465220036212,928.806848057435,1236.24455559449,1120.34142279217,821.239647161392,1244.39385290988,948.936229198194,884.069379761221,945.108377972721,884.827136842786,784.110664948658,735.723190907274,911.745676510377,1340.22472221597,808.666678958199,1046.96315861143,735.674676923606,690.620172023809,601.689551011266,534.940976262725,913.007278153633,811.356792138118,906.93821096093,1070.14064235509,763.861419361851,835.252750601219,1452.9514690576,951.530871897877,1100.25949483002
2,27.8,90,OFF,852.153499174891,905.31115741321,1160.24592371005,836.870140231895,3143.69699330607,797.249606455539,1595.72518799882,676.380388450994,531.859227419402,513.679786295477,576.157893352658,1826.21622239065,1183.39804789681,777.232645324074,696.653542084778,508.907963534988,469.36725276304,711.779938719373,627.926017066825,504.010686199796,750.151296913959,863.819580313133,769.069433053713,1208.20321316192,900.667701325484,1061.59192395552,985.947753215496,821.348948832966,1284.94925959401,1861.43818599168,940.82043060505,816.120788885842,857.590790652143,1109.25460658763,1252.38683566327,1205.10978664536,1123.39751146139,704.174919393469,858.970254907636,1297.56561129405,1038.38987213951,1122.75132086232,1108.41945623761,1147.29277390888,926.125183960282,945.597775523416,1312.20281085583,1117.48808695697,819.796812611566,1264.10718384695,945.793593243564,873.395873928986,925.498584724739,866.293463436405,767.003504454561,723.078057468787,899.521178388884,1329.57921836158,796.204436675015,1019.34285313489,712.108466666861,690.199847152967,579.953186365777,546.931661256589,918.455260708342,792.731271251357,898.057329370199,1040.91103619182,781.310995319692,829.692542656079,1421.26598571997,958.189119156078,1112.97787477261
2,28.0,90,ON,869.319558776373,978.446863350386,1247.63544299513,827.899971741651,3132.52066881682,803.547060721675,1536.27251170929,694.179970792532,512.794511195841,512.802812847931,587.604040319822,1839.112826518,1203.14015682228,817.654162656567,716.753598095066,507.818573974121,476.703463142195,729.518501378651,635.117605445888,584.655038555703,755.258634784055,902.87090070957,789.757312299199,1285.88753515738,931.644963848553,1046.95172049047,976.390440962657,830.649601078561,1275.53454114463,1876.13535963601,941.858560270758,824.795308560242,856.208450669623,1135.19743258965,1387.70136333806,1163.79576926564,1120.5365112817,710.961834086291,866.254060451377,1368.418833922,1048.78664625334,1123.47699106354,1196.23534453253,1205.23162338564,1012.02670122406,997.852660641248,1349.46611994292,1120.22801980326,878.643997429592,1220.89885687034,951.817475631827,869.099836134668,907.135787865797,877.500969104223,749.702803773452,714.768317093122,900.787277227679,1360.39183580717,802.096242649452,1019.42768153091,706.424147257467,683.512217446266,593.021317180654,575.396063715413,955.514894858551,816.338914600484,904.887019610435,1044.40445251555,795.308135509882,823.656274540081,1404.97244817565,986.857367588117,1154.37582000681
